target_id	length	eff_length	est_counts	tpm
gene-HO397_05960	624	654.212	16	14.6326
gene-HO397_05965	1257	1246.72	71	34.073
gene-HO397_05970	1083	971.689	17	10.4675
gene-HO397_05975	834	849.518	36	25.3542
gene-HO397_05980	393	400.886	12	17.9094
gene-HO397_05985	810	804.733	18	13.3826
gene-HO397_05990	855	982.47	23	14.0065
gene-HO397_05995	108	65.592	0	0
gene-HO397_06000	108	55.7842	1	10.7253
gene-HO397_06005	108	56.1274	1	10.6597
gene-HO397_06010	1101	1081.73	20	11.0619
gene-HO397_06015	231	219.117	2	5.46103
gene-HO397_06020	696	629.247	17	16.164
gene-HO397_06025	354	278.274	18	38.7009
gene-HO397_06030	1395	1469.34	23	9.36538
gene-HO397_06035	651	661.69	15	13.563
gene-HO397_06040	1797	1772.42	23	7.76394
gene-HO397_06045	1392	1454.08	6	2.46878
gene-HO397_06050	3744	3678.99	7	1.13839
gene-HO397_06055	1539	1688.13	13	4.60741
gene-HO397_06060	711	548.76	1	1.09028
gene-HO397_06065	678	631.755	0	0
rna-HO397_06070	132	49.2442	7	85.0479
rna-HO397_06075	85	44.5375	107.902	1449.52
rna-HO397_06080	132	61.3683	38	370.476
rna-HO397_06085	85	44.5375	107.902	1449.52
gene-HO397_06090	843	894.583	10	6.68805
gene-HO397_06095	459	542.485	74	81.614
gene-HO397_06100	906	903.218	68	45.044
gene-HO397_06105	1014	1078.44	7	3.88348
gene-HO397_06110	909	1025.06	10	5.83677
gene-HO397_06115	414	401.538	179	266.715
gene-HO397_06120	618	779.926	3	2.30138
gene-HO397_06125	2676	2679.42	91	20.3199
gene-HO397_06130	648	770.666	19	14.7505
gene-HO397_06135	1632	1810.04	120	39.6656
gene-HO397_06140	921	1095	61	33.3299
gene-HO397_06145	909	774.805	20	15.4439
gene-HO397_06150	1014	1212.4	28	13.8176
gene-HO397_06155	1005	1070.59	22	12.2948
gene-HO397_06160	330	278.933	16	34.3194
gene-HO397_06165	1461	1462.76	47	19.224
gene-HO397_06170	174	162.052	90	332.283
gene-HO397_06175	1254	1404.03	801	341.333
gene-HO397_06180	297	288.609	14	29.0227
gene-HO397_06185	720	639.382	10	9.35751
gene-HO397_06190	399	387.97	6	9.25281
gene-HO397_06195	540	484.919	6	7.40291
gene-HO397_06200	744	721.087	3	2.48917
gene-HO397_06205	90	48.9759	0	0
gene-HO397_06210	639	501.839	1	1.19222
gene-HO397_06215	507	543.746	12	13.204
gene-HO397_06220	501	454.755	0	0
gene-HO397_06225	180	134.481	0	0
gene-HO397_06230	807	788.835	7	5.30924
gene-HO397_06235	1194	1267.64	5	2.3599
gene-HO397_06240	1359	1500.68	10	3.98688
gene-HO397_06245	1596	1373.52	7	3.04919
gene-HO397_06250	1563	1450.53	2	0.824945
gene-HO397_06255	45	10.3444	0	0
gene-HO397_06260	882	882.561	4	2.71166
gene-HO397_06265	621	754.097	18	14.2812
gene-HO397_06270	381	339.327	10	17.632
gene-HO397_06275	698	711.903	0.00979694	0.0082336
gene-HO397_06280	1524	1832.64	11	3.59117
gene-HO397_06285	876	728.284	21	17.252
gene-HO397_06290	591	529.184	2	2.26122
gene-HO397_06295	759	784.816	8	6.09877
gene-HO397_06300	1050	1020.39	21	12.3132
gene-HO397_06305	252	228.634	7	18.318
gene-HO397_06310	2598	2828.32	49	10.3654
gene-HO397_06315	975	1037.94	26	14.9872
gene-HO397_06320	165	103.537	5	28.893
gene-HO397_06325	168	119.283	2	10.0316
gene-HO397_06330	96	54.5164	14	153.646
gene-HO397_06335	2676	2830.57	27	5.70704
gene-HO397_06340	591	567.724	20	21.0772
gene-HO397_06345	765	697.181	40	34.3269
gene-HO397_06350	309	263.571	19	43.1297
gene-HO397_06355	1170	1205.8	26	12.9009
gene-HO397_06360	738	856.884	5	3.49115
gene-HO397_06365	327	266.465	4	8.98133
gene-HO397_06370	219	172.997	0	0
gene-HO397_06375	750	961.713	21	13.0645
gene-HO397_06380	174	175.393	27	92.1027
gene-HO397_06385	1986	2345.29	36	9.18388
gene-HO397_06390	105	63.3759	1	9.44053
gene-HO397_06395	1935	1851.85	40	12.9233
gene-HO397_06400	1128	1083.56	5	2.76081
gene-HO397_06405	789	718.719	30	24.9737
gene-HO397_06410	354	283.409	11	23.222
gene-HO397_06415	807	721.467	14	11.61
gene-HO397_06420	993	957.097	2	1.25024
gene-HO397_06425	891	757.796	8	6.31624
gene-HO397_06430	966	939.501	14	8.91561
gene-HO397_06435	1644	1647.73	77	27.9593
gene-HO397_06440	246	226.708	1	2.63908
gene-HO397_06445	1386	1647.73	3	1.08932
gene-HO397_06450	165	155.719	2	7.68438
gene-HO397_06455	1419	1425.25	45	18.8904
gene-HO397_06460	765	755.955	42	33.241
gene-HO397_06465	558	474.837	15	18.9002
gene-HO397_06470	1488	1511.21	3	1.18773
gene-HO397_06475	1281	1307.43	7	3.20331
gene-HO397_06480	1266	1244.84	2	0.961248
gene-HO397_06485	978	948.308	22	13.8801
gene-HO397_06490	669	579.173	31	32.0239
gene-HO397_06495	225	171.361	3	10.4744
gene-HO397_06500	360	301.988	12	23.7745
gene-HO397_06505	222	175.98	0	0
gene-HO397_06510	315	222.985	3	8.04943
gene-HO397_06515	1680	2069.39	9	2.60208
gene-HO397_06520	1293	1267.24	4	1.88851
gene-HO397_06525	882	819.591	4	2.92
gene-HO397_06530	843	829.924	2	1.44182
gene-HO397_06535	1053	1212.22	2	0.987119
gene-HO397_06540	789	742.755	0	0
gene-HO397_06545	1056	986.435	35	21.2285
gene-HO397_06550	2268	2272.57	8	2.10617
gene-HO397_06555	660	613.755	0	0
gene-HO397_06560	1083	1279.4	1	0.467642
gene-HO397_06565	906	995.643	22	13.2202
gene-HO397_06570	999	1051.63	13	7.39603
gene-HO397_06575	1398	1412.64	11	4.65889
gene-HO397_06580	1062	1069.45	9	5.03504
gene-HO397_06585	1542	1632.61	184	67.4303
gene-HO397_06590	507	504.255	481	570.71
gene-HO397_06595	966	1131.26	25	13.2221
gene-HO397_06600	729	638.808	30	28.0978
gene-HO397_06605	138	93.9312	0	0
gene-HO397_06610	66	27.4668	1	21.7827
gene-HO397_06615	921	1028.54	4	2.32679
gene-HO397_06620	900	1007.53	22	13.0642
gene-HO397_06625	1614	1761.82	76	25.809
gene-HO397_06630	1032	1172.69	26	13.2651
gene-HO397_06635	258	283.173	30	63.3854
gene-HO397_06640	951	882.802	42	28.4647
gene-HO397_06645	753	748.971	124	99.0551
gene-HO397_06650	516	640.289	8	7.4754
gene-HO397_06655	1527	1442.76	7	2.90286
gene-HO397_06660	1446	1531.39	7	2.73484
gene-HO397_06665	1311	1227.24	2	0.975035
gene-HO397_06670	909	1115.51	5	2.68175
gene-HO397_06675	564	595.066	4	4.02175
gene-HO397_06680	1233	1237.65	20	9.66834
gene-HO397_06685	984	964.259	22	13.6505
gene-HO397_06690	1374	1333.86	7	3.13985
gene-HO397_06695	936	862.322	13	9.01975
gene-HO397_06700	1236	1563.68	14	5.35673
gene-HO397_06705	216	169.997	0	0
gene-HO397_06710	210	164.014	0	0
gene-HO397_06715	195	149.228	0	0
gene-HO397_06720	810	1065.79	3	1.68411
gene-HO397_06725	1100	1068.63	1	0.559875
gene-HO397_06730	276	229.844	0	0
gene-HO397_06735	171	125.769	0	0
gene-HO397_06740	222	229.674	1	2.605
gene-HO397_06745	489	505.977	11	13.0072
gene-HO397_06750	156	136.91	3	13.1101
gene-HO397_06755	213	220.325	1	2.71555
gene-HO397_06760	345	298.819	0	0
gene-HO397_06765	273	269.936	1	2.21646
gene-HO397_06770	534	452.429	1	1.32242
gene-HO397_06775	186	140.357	0	0
gene-HO397_06780	1458	1677.52	12	4.27991
gene-HO397_06785	396	382.445	1	1.56441
gene-HO397_06790	714	859.517	3	2.08827
gene-HO397_06795	279	232.844	0	0
gene-HO397_06800	294	368.167	5.9458	9.66241
gene-HO397_06805	111	61.8828	2.8006	27.077
gene-HO397_06810	591	618.588	21.0295	20.3398
gene-HO397_06815	234	212.952	2.5	7.02389
gene-HO397_06820	114	128.772	8.5	39.4927
gene-HO397_06825	174	155.497	10	38.4767
gene-HO397_06830	435	499.905	31	37.1018
gene-HO397_06835	1134	1269.94	5	2.35562
gene-HO397_06840	3525	4028.16	15	2.22794
gene-HO397_06845	267	266.544	25	56.1167
gene-HO397_06850	423	365.773	22	35.9858
gene-HO397_06855	990	1083.74	380	209.787
gene-HO397_06860	2640	2691.96	43	9.55698
gene-HO397_06865	186	164.655	5	18.1683
gene-HO397_06870	327	345.492	4	6.92696
gene-HO397_06875	906	1003.08	7	4.17523
gene-HO397_06880	1500	1643.15	16	5.82591
gene-HO397_06885	1953	2155.25	3	0.832805
gene-HO397_06890	1163	1256.53	13.9369	6.63609
gene-HO397_06895	522	503.891	12	14.2484
gene-HO397_06900	2307	2661.28	80	17.9854
gene-HO397_06905	606	527.65	2	2.2678
gene-HO397_06910	897	967.791	22	13.6007
gene-HO397_06915	1758	1705.2	18	6.31563
gene-HO397_06920	1317	1367.02	15	6.56501
gene-HO397_06925	606	573.619	8	8.34425
gene-HO397_06930	3903	4057.92	60	8.84644
gene-HO397_06935	801	934.338	11	7.04384
gene-HO397_06940	1440	1805.97	8	2.65033
gene-HO397_06945	1002	1095.98	2	1.09182
gene-HO397_06950	698	711.903	0.00979694	0.0082336
gene-HO397_06955	531	548.601	77	83.9759
gene-HO397_06960	174	133.022	8	35.9822
gene-HO397_06965	150	113.889	8	42.0272
gene-HO397_06970	1641	1667.83	14	5.02223
gene-HO397_06975	924	895.102	52	34.7577
gene-HO397_06980	1344	1425.97	13	5.45449
gene-HO397_06985	1656	1777.08	60	20.2006
gene-HO397_06990	225	193.036	1	3.09943
gene-HO397_06995	540	633.119	7	6.61505
gene-HO397_07000	981	1219.83	6	2.94288
gene-HO397_07005	993	997.38	9	5.39886
gene-HO397_07010	594	658.737	11	9.99082
gene-HO397_07015	669	684.26	14	12.2413
gene-HO397_07020	507	518.122	5	5.77375
gene-HO397_07025	1209	1243.8	47	22.6082
gene-HO397_07030	1215	1286.8	5	2.32477
gene-HO397_07035	537	511.327	7	8.19067
gene-HO397_07040	1962	2056.3	37	10.7655
gene-HO397_07045	231	185.901	18	57.9309
gene-HO397_07050	177	145.877	38	155.853
gene-HO397_07055	417	380.917	10	15.7069
gene-HO397_07060	1407	1445.99	23	9.51663
gene-HO397_07065	1146	1099.76	0	0
gene-HO397_07070	1014	997.828	2	1.19921
gene-HO397_07075	942	1009.16	2	1.18574
gene-HO397_07080	795	674.013	1	0.887671
gene-HO397_07085	1425	1643.68	9	3.27601
gene-HO397_07090	96	49.6414	3	36.1575
gene-HO397_07095	174	136.595	1	4.38013
gene-HO397_07100	234	160.347	19	70.8948
gene-HO397_07105	450	359.1	25	41.6529
gene-HO397_07110	519	599.02	6	5.99281
gene-HO397_07115	1038	950.275	4	2.51844
gene-HO397_07120	666	778.68	54	41.4911
gene-HO397_07125	2103	2374.41	10	2.51979
gene-HO397_07130	1062	1326.09	8	3.60943
gene-HO397_07135	1500	1655.99	12	4.33554
gene-HO397_07140	618	571.755	0	0
gene-HO397_07145	213	167.014	0	0
gene-HO397_07150	357	345.544	0	0
gene-HO397_07155	3651	3578.15	5.92034	0.98994
gene-HO397_07160	483	626.838	3	2.86343
gene-HO397_07165	186	150.069	2	7.9737
gene-HO397_07170	1127	1080.76	0	0
gene-HO397_07175	774	881.985	0.341005	0.231324
gene-HO397_07180	228	241.589	1	2.47652
gene-HO397_07185	570	523.755	0	0
gene-HO397_07190	846	1175.07	1	0.509161
gene-HO397_07195	894	911.694	3	1.96876
gene-HO397_07200	681	599.943	3	2.99179
gene-HO397_07205	696	649.755	0	0
gene-HO397_07210	1545	1523.74	1	0.392653
gene-HO397_07215	3741	3898.97	10	1.53451
gene-HO397_07220	1389	1509	3	1.18947
gene-HO397_07225	1331	1614.17	1	0.370655
gene-HO397_07230	291	244.844	0	0
gene-HO397_07235	882	1095.98	2	1.09181
gene-HO397_07240	3048	3505.31	3	0.512053
gene-HO397_07245	885	838.755	0	0
gene-HO397_07250	654	607.755	0	0
gene-HO397_07255	285	226.811	8	21.1031
gene-HO397_07260	1011	988.786	2	1.21017
gene-HO397_07265	1698	1662.62	48	17.273
gene-HO397_07270	138	93.9312	0	0
gene-HO397_07275	216	169.997	0	0
gene-HO397_07280	432	469.448	5	6.3724
gene-HO397_07285	927	845.276	4	2.83127
gene-HO397_07290	987	940.755	0	0
gene-HO397_07295	897	884.863	1	0.676152
gene-HO397_07300	1023	1004.22	10	5.95787
gene-HO397_07305	1551	1544.02	16	6.19995
gene-HO397_07310	582	501.266	1	1.19358
gene-HO397_07315	2400	2731.9	6	1.31403
gene-HO397_07320	1383	1772.28	21	7.08938
gene-HO397_07325	1320	1551.93	34	13.1077
gene-HO397_07330	1536	1757.11	3	1.02151
gene-HO397_07335	1401	1608.92	4.4622	1.65934
gene-HO397_07340	2796	3190.57	34	6.37576
gene-HO397_07345	2373	2791.28	19	4.07259
gene-HO397_07350	1686	1943.07	9	2.77125
gene-HO397_07355	123	105.485	2	11.3438
gene-HO397_07360	1158	1412.94	28	11.8564
gene-HO397_07365	1683	2125.14	24	6.75685
gene-HO397_07370	762	833.987	7	5.0218
gene-HO397_07375	198	152.123	0	0
gene-HO397_07380	2280	2624.33	33	7.52344
gene-HO397_07385	915	1026.12	11	6.41381
gene-HO397_07390	504	440.761	3	4.07229
gene-HO397_07395	531	514.141	7	8.14584
gene-HO397_07400	1149	1520.81	30	11.8023
gene-HO397_07405	1134	1464.43	6.34323	2.59157
gene-HO397_07410	351	320.544	2.65677	4.95891
gene-HO397_07415	711	858.149	9	6.2748
gene-HO397_07420	483	497.418	7	8.4197
gene-HO397_07425	1323	1578.86	9	3.41051
gene-HO397_07430	267	323.244	13	24.0621
gene-HO397_07435	1581	1601.29	3	1.12091
gene-HO397_07440	777	595.844	7	7.02887
gene-HO397_07445	1023	1347.66	2	0.887913
gene-HO397_07450	876	925.476	4	2.58592
gene-HO397_07455	291	244.844	0	0
gene-HO397_07460	759	676.506	3	2.6532
gene-HO397_07465	915	854.981	5	3.49892
gene-HO397_07470	1452	1254.16	8	3.81644
gene-HO397_07475	1419	1670.88	9	3.22268
gene-HO397_07480	360	404.158	2	2.96073
gene-HO397_07485	927	949.62	23	14.491
gene-HO397_07490	1389	1502.79	41	16.3232
gene-HO397_07495	882	935.004	23	14.7175
gene-HO397_07500	1116	1347.29	8	3.55261
gene-HO397_07505	1191	1240.77	6	2.89321
gene-HO397_07510	666	521.102	13	14.9259
gene-HO397_07515	285	241.767	8	19.7976
gene-HO397_07520	321	241.251	30	74.3999
gene-HO397_07525	435	382.373	19	29.7294
gene-HO397_07530	384	379.155	13	20.5138
gene-HO397_07535	219	200.318	1	2.98677
gene-HO397_07540	900	957.847	23	14.3665
gene-HO397_07545	1188	1087.79	8	4.40014
gene-HO397_07550	96	69.9643	37	316.407
gene-HO397_07555	891	1218.61	11	5.40066
gene-HO397_07560	393	346.755	0	0
gene-HO397_07565	519	485.924	19	23.394
gene-HO397_07570	2046	2119.55	21	5.92784
gene-HO397_07575	747	699.687	31	26.5081
gene-HO397_07580	687	803.703	20	14.8886
gene-HO397_07585	204	116.933	7	35.8165
gene-HO397_07590	1461	1496.41	4	1.5993
gene-HO397_07595	1284	1597.68	11	4.1193
gene-HO397_07600	114	128.772	8.5	39.4927
gene-HO397_07605	234	212.952	2.5	7.02389
gene-HO397_07610	591	619.575	17.9705	17.3535
gene-HO397_07615	111	47.1865	3.1994	40.5668
gene-HO397_07620	294	336.331	6.0542	10.7699
gene-HO397_07625	705	841.147	11	7.82423
gene-HO397_07630	282	315.843	3	5.68291
gene-HO397_07635	1254	1530.9	52	20.3225
gene-HO397_07640	162	117.098	0	0
gene-HO397_07645	177	131.615	0	0
gene-HO397_07650	1163	1255.52	1.04151e-07	4.96317e-08
gene-HO397_07655	147	102.534	0	0
gene-HO397_07660	525	742.15	5	4.03087
gene-HO397_07665	378	283.249	17	35.9088
gene-HO397_07670	651	645.454	4	3.70779
gene-HO397_07675	279	261.809	2	4.57051
gene-HO397_07680	252	272.194	1	2.19807
gene-HO397_07685	213	191.564	455	1421.08
gene-HO397_07690	122	134.728	27	119.902
gene-HO397_07695	297	263.692	2	4.53788
gene-HO397_07700	966	1014.68	8	4.71715
gene-HO397_07705	522	619.712	4	3.86181
gene-HO397_07710	228	181.926	0	0
gene-HO397_07715	408	432.03	49	67.8582
gene-HO397_07720	153	137.525	1	4.35048
gene-HO397_07725	366	393.247	5	7.6072
gene-HO397_07730	201	178.436	1	3.35304
gene-HO397_07735	189	143.286	0	0
gene-HO397_07740	192	156.746	4	15.268
gene-HO397_07745	498	473.548	1	1.26345
gene-HO397_07750	195	149.228	0	0
gene-HO397_07755	1280	1591.31	20	7.51962
gene-HO397_07760	105	62.8044	0	0
gene-HO397_07765	1020	1191.38	12	6.02628
gene-HO397_07770	1215	1378.92	6	2.60336
gene-HO397_07775	327	377.423	11	17.4375
gene-HO397_07780	342	353.189	12	20.328
gene-HO397_07785	561	611.827	42	41.0715
gene-HO397_07790	711	825.801	55	39.8481
gene-HO397_07795	306	224.117	2	5.33919
gene-HO397_07800	2427	2625.59	5	1.13937
gene-HO397_07805	2424	2564.94	7	1.63283
gene-HO397_07810	618	571.755	0	0
gene-HO397_07815	855	964.468	12	7.44413
gene-HO397_07820	615	585.436	5	5.10989
gene-HO397_07825	1293	1380.76	5	2.16657
gene-HO397_07830	696	638.864	4	3.74604
gene-HO397_07835	1221	1243.22	28	13.4751
gene-HO397_07840	894	718.586	7	5.82827
gene-HO397_07845	1254	1447.3	12	4.9607
gene-HO397_07850	336	298.202	1	2.00637
gene-HO397_07855	84	46.0819	3	38.9503
gene-HO397_07860	822	764.173	59	46.1935
gene-HO397_07865	330	376.225	11	17.4931
gene-HO397_07870	366	451.025	17	22.5511
gene-HO397_07875	1035	1056.88	14	7.9254
gene-HO397_07880	1389	1371.15	50	21.8175
gene-HO397_07885	1533	1617.28	41	15.1677
gene-HO397_07890	945	927.465	8	5.16075
gene-HO397_07895	1383	1446.31	9	3.72307
gene-HO397_07900	723	675.137	22	19.4962
gene-HO397_07905	336	359.869	14	23.2758
gene-HO397_07910	720	879.344	55	37.4218
gene-HO397_07915	1302	1192.02	27	13.5519
gene-HO397_07920	930	911.673	13	8.53149
gene-HO397_07925	1404	1443.82	8	3.31511
gene-HO397_07930	1647	1748.93	18	6.15773
gene-HO397_07935	1176	1301.83	5	2.29793
gene-HO397_07940	1509	1420	21	8.84811
gene-HO397_07945	1266	1504.1	16	6.36449
gene-HO397_07950	1374	1307.18	3	1.37312
gene-HO397_07955	1812	1950.33	7	2.14739
gene-HO397_07960	591	546.173	7	7.66811
gene-HO397_07965	768	769.132	12	9.33471
gene-HO397_07970	1029	1086.77	1	0.550531
gene-HO397_07975	1593	1780.12	56	18.8217
gene-HO397_07980	1173	1261.85	14	6.63804
gene-HO397_07985	1002	910.989	11	7.22437
gene-HO397_07990	1041	1386.87	10	4.31404
gene-HO397_07995	126	149.271	148	593.207
gene-HO397_08000	216	180.564	35	115.973
gene-HO397_08005	441	423.653	36	50.8408
gene-HO397_08010	582	651.297	19	17.454
gene-HO397_08015	579	643.149	18	16.7449
gene-HO397_08020	2223	2336.12	37	9.47604
gene-HO397_08025	1059	1051.39	10	5.69058
gene-HO397_08030	621	590.387	3	3.04022
gene-HO397_08035	696	595.694	13	13.0569
gene-HO397_08040	636	583.909	23	23.567
gene-HO397_08045	1503	1397.81	15	6.42041
gene-HO397_08050	606	545.296	27	29.6245
gene-HO397_08055	861	811.359	25	18.4352
gene-HO397_08060	1275	1180.38	27	13.6856
gene-HO397_08065	657	866.59	16	11.0466
gene-HO397_08070	330	314.927	5	9.49905
gene-HO397_08075	1110	1222.04	15	7.34392
gene-HO397_08080	468	418.524	142	202.997
gene-HO397_08085	435	407.982	111	162.781
gene-HO397_08090	237	209.507	12	34.2692
gene-HO397_08095	858	947.315	3	1.89473
gene-HO397_08100	2013	2063.97	31	8.98626
gene-HO397_08105	522	444.181	1	1.34698
gene-HO397_08110	897	992.863	8	4.82082
gene-HO397_08115	240	228.351	3	7.8603
gene-HO397_08120	600	632.77	21	19.8561
gene-HO397_08125	1098	1142.79	13	6.80611
gene-HO397_08130	408	397.291	7	10.5417
gene-HO397_08135	648	584.271	11	11.2642
gene-HO397_08140	4617	4723.07	10	1.26676
gene-HO397_08145	348	240.074	22	54.8275
gene-HO397_08150	153	120.629	1	4.95987
gene-HO397_08155	816	1015.85	16	9.42349
gene-HO397_08160	582	670.869	81	72.2384
gene-HO397_08165	1170	1152.58	9	4.67188
gene-HO397_08170	90	48.9759	17	207.676
gene-HO397_08175	1026	941.707	45	28.5902
gene-HO397_08180	933	831.009	17	12.2395
gene-HO397_08185	1212	1182.86	29	14.6684
gene-HO397_08190	1149	1319.5	103	46.7035
gene-HO397_08195	642	769.777	29	22.54
gene-HO397_08200	1374	1470.06	37	15.0587
gene-HO397_08205	1257	1241	36	17.3561
rna-HO397_08210	77	37.2239	73.7374	1185.19
rna-HO397_08215	77	37.2239	126.263	2029.43
gene-HO397_08220	306	228.294	12	31.449
gene-HO397_08225	1605	1832.01	16	5.22532
gene-HO397_08230	813	967.178	5	3.09303
gene-HO397_08235	786	902.164	2	1.32637
gene-HO397_08240	669	772.425	1	0.774576
gene-HO397_08245	639	636.416	1	0.940112
gene-HO397_08250	2103	2731.98	15	3.28499
gene-HO397_08255	627	597.016	3	3.00646
gene-HO397_08260	210	153.023	4	15.6396
gene-HO397_08265	1413	1357.06	74	32.6252
gene-HO397_08270	237	176.462	321	1088.37
gene-HO397_08275	1005	1069.46	12	6.71334
gene-HO397_08280	417	397.646	1	1.50461
gene-HO397_08285	1221	1232.29	9	4.36969
gene-HO397_08290	1272	1345.72	2	0.88919
gene-HO397_08295	747	740.579	7	5.65519
gene-HO397_08300	1011	1072.8	2	1.1154
gene-HO397_08305	189	209.171	6	17.1621
gene-HO397_08310	411	330.361	1	1.81106
gene-HO397_08315	3057	2992.94	19	3.79819
gene-HO397_08320	1113	1093.27	7	3.83082
rna-HO397_08325	108	65.7281	89	810.138
gene-HO397_08330	357	338.175	4	7.07683
gene-HO397_08335	1154	1207.31	8	3.96453
gene-HO397_08340	1266	1652.04	4	1.44864
gene-HO397_08345	867	950.579	5	3.14704
gene-HO397_08350	759	734.971	7	5.69834
gene-HO397_08355	1596	1816.64	4	1.31738
gene-HO397_08360	1152	1105.76	0	0
gene-HO397_08365	912	1175.55	9	4.58059
gene-HO397_08370	765	785.664	6	4.56914
gene-HO397_08375	939	838.846	6	4.27947
gene-HO397_08380	1290	1115.14	3	1.60958
gene-HO397_08385	294	212.719	2	5.62528
gene-HO397_08390	1647	1842	5	1.62406
gene-HO397_08395	2379	2483.77	89	21.4387
gene-HO397_08400	834	830.274	7	5.04425
gene-HO397_08405	1047	961.182	23	14.3167
gene-HO397_08410	192	183.891	17	55.3107
gene-HO397_08415	1437	1362.84	9	3.95111
gene-HO397_08420	713	832.464	4	2.87485
gene-HO397_08425	465	581.316	25	25.7305
gene-HO397_08430	750	788.622	16	12.1387
gene-HO397_08435	552	473.621	2	2.5265
gene-HO397_08440	981	1005.75	9	5.35393
gene-HO397_08445	300	254.337	17	39.9907
gene-HO397_08450	2388	2402.58	39	9.71196
gene-HO397_08455	984	934.536	20	12.8043
gene-HO397_08460	45	10.3444	9	520.543
gene-HO397_08465	357	393.645	77	117.033
gene-HO397_08470	198	228.414	27	70.7232
gene-HO397_08475	543	517.635	136	157.194
gene-HO397_08480	1929	2127.71	313	88.014
gene-HO397_08485	1900	2681.59	13	2.90049
gene-HO397_08490	108	65.592	0	0
gene-HO397_08495	759	883.777	16	10.8317
gene-HO397_08500	930	932.606	3	1.92461
gene-HO397_08505	291	244.844	0	0
gene-HO397_08510	861	897.233	22	14.6703
gene-HO397_08515	537	598.578	9	8.99584
gene-HO397_08520	669	616.236	6	5.82538
gene-HO397_08525	591	624.805	6	5.74549
gene-HO397_08530	1392	1345.65	22	9.78164
gene-HO397_08535	795	1048.68	1	0.570528
gene-HO397_08540	264	253.196	2	4.72599
gene-HO397_08545	2262	2399.53	4	0.997365
gene-HO397_08550	750	780.175	9	6.90193
gene-HO397_08555	1353	1599.17	2	0.748267
gene-HO397_08560	840	1020.11	5	2.93255
gene-HO397_08565	351	304.819	0	0
gene-HO397_08570	1359	1334.18	5	2.24221
gene-HO397_08575	321	274.819	0	0
gene-HO397_08580	339	278.926	9	19.3052
gene-HO397_08585	828	915.013	4	2.61549
gene-HO397_08590	888	880.249	6	4.07818
gene-HO397_08595	576	662.918	6	5.41517
gene-HO397_08600	486	470.86	7	8.8946
gene-HO397_08605	969	1048.05	4	2.28348
gene-HO397_08610	1344	1381.85	3	1.29892
gene-HO397_08615	1479	1387.77	11	4.74239
gene-HO397_08620	1035	1170.6	9	4.59996
gene-HO397_08625	1221	1219.35	2	0.981344
gene-HO397_08630	807	838.631	20	14.2685
gene-HO397_08635	711	837.145	3	2.14408
gene-HO397_08640	618	571.755	0	0
gene-HO397_08645	708	672.23	5	4.45013
gene-HO397_08650	549	504.55	4	4.74325
gene-HO397_08655	1167	1018.99	3	1.76146
gene-HO397_08660	1536	1518.64	6	2.36383
gene-HO397_08665	654	609.948	2	1.96181
gene-HO397_08670	1308	1457.95	2	0.820744
gene-HO397_08675	621	634.909	9	8.48109
gene-HO397_08680	408	319.559	2	3.74455
gene-HO397_08685	273	252.878	3	7.09792
gene-HO397_08690	1344	1227.4	35	17.0609
gene-HO397_08695	1041	1107.59	33	17.8261
gene-HO397_08700	1962	2329.74	11	2.82492
gene-HO397_08705	1044	963.654	16	9.93389
gene-HO397_08710	552	457.75	7	9.14934
gene-HO397_08715	1857	1996.07	26	7.79324
gene-HO397_08720	1017	1160.84	10	5.15403
gene-HO397_08725	642	663.961	5	4.50555
gene-HO397_08730	1359	1574.94	14	5.31844
gene-HO397_08735	759	775.025	47	36.283
gene-HO397_08740	981	1055.19	3	1.70103
gene-HO397_08745	948	1014.37	1	0.589826
gene-HO397_08750	837	1040.38	6	3.45047
gene-HO397_08755	1044	1171.51	5	2.55356
gene-HO397_08760	1380	1333.76	0	0
gene-HO397_08765	1077	1184.53	6	3.03059
gene-HO397_08770	273	204.335	7	20.4963
gene-HO397_08775	414	510.136	25	29.3207
gene-HO397_08780	996	865.676	73	50.4531
gene-HO397_08785	885	781.131	3	2.29783
gene-HO397_08790	855	874.039	8	5.4762
gene-HO397_08795	747	832.282	15	10.783
gene-HO397_08800	1935	2174.11	9	2.47674
gene-HO397_08805	1284	1384.8	1	0.432051
gene-HO397_08810	1476	1655.99	7	2.52906
gene-HO397_08815	1491	1671.38	44	15.7506
gene-HO397_08820	504	484.587	7	8.64264
gene-HO397_08825	105	57.5962	3	31.1636
gene-HO397_08830	447	388.333	3	4.62208
gene-HO397_08835	822	804.373	13	9.66955
gene-HO397_08840	1182	1250.41	13	6.22029
gene-HO397_08845	348	367.599	19	30.9243
gene-HO397_08850	255	216.581	5	13.8125
gene-HO397_08855	1026	973.843	67	41.1629
gene-HO397_08860	99	107.37	1	5.57235
gene-HO397_08865	75	35.4246	0	0
gene-HO397_08870	249	227.117	3	7.90301
gene-HO397_08875	183	137.413	0	0
gene-HO397_08880	249	202.886	0	0
gene-HO397_08885	1113	1162.53	67	34.4818
gene-HO397_08890	183	151.71	16	63.0997
gene-HO397_08895	639	641.155	18	16.7969
gene-HO397_08900	924	1011.12	55	32.5446
gene-HO397_08905	1086	990.816	4	2.41539
gene-HO397_08910	1482	1580.74	5	1.89247
gene-HO397_08915	1125	1356.39	1	0.4411
gene-HO397_08920	966	871.875	2	1.37245
gene-HO397_08925	1116	1428.75	6	2.51256
